domain	utterance	seqlogical
weather	What's the average temperature in Cancun for this month	[IN:UNSUPPORTED_WEATHER What 's the average temperature in Cancun [SL:DATE_TIME for this month ] ]
weather	what is the humidity	[IN:GET_WEATHER what is the [SL:WEATHER_ATTRIBUTE humidity ] ]
weather	What will the low temperature be today?	[IN:GET_WEATHER What will the low temperature be [SL:DATE_TIME today ] ? ]
weather	What is the temperature in Spain	[IN:GET_WEATHER What is the temperature in [SL:LOCATION Spain ] ]
weather	will the temperatures be very hot this summer?	[IN:GET_WEATHER will the temperatures be very [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME this summer ] ? ]
weather	today's temperature please	[IN:GET_WEATHER [SL:DATE_TIME today ] 's temperature please ]
weather	What is the temperature for today?	[IN:GET_WEATHER What is the temperature [SL:DATE_TIME for today ] ? ]
weather	How will the weather be from September 6th -Sept 10th	[IN:GET_WEATHER How will the weather be [SL:DATE_TIME from September 6th - Sept 10th ] ]
weather	What's the weather this weekend	[IN:GET_WEATHER What 's the weather [SL:DATE_TIME this weekend ] ]
weather	Greece's weather prediction please.	[IN:GET_WEATHER [SL:LOCATION Greece ] 's weather prediction please . ]
weather	Weather forecast. Sydney. 6pm.	[IN:GET_WEATHER Weather forecast . [SL:LOCATION Sydney ] . [SL:DATE_TIME 6 pm ] . ]
weather	Weather London	[IN:GET_WEATHER Weather [SL:LOCATION London ] ]
weather	How hot will it get today?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] will it get [SL:DATE_TIME today ] ? ]
weather	Is it going to be sunny at 9 pm	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE sunny ] [SL:DATE_TIME at 9 pm ] ]
weather	How warm is it around Shanghai this weekend in degree Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it around [SL:LOCATION Shanghai ] [SL:DATE_TIME this weekend ] in degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Do I need a coat?	[IN:GET_WEATHER Do I need a [SL:WEATHER_ATTRIBUTE coat ] ? ]
weather	Is it raining again today in the afternoon	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] again [SL:DATE_TIME today in the afternoon ] ]
weather	should I go to work with an umbrella tomorrow	[IN:GET_WEATHER should I go to [SL:LOCATION work ] with an [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME tomorrow ] ]
weather	Will it be windy today?	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE windy ] [SL:DATE_TIME today ] ? ]
weather	Whats the weather in Brisbane?	[IN:GET_WEATHER Whats the weather in [SL:LOCATION Brisbane ] ? ]
weather	What is it like in West Bromwich?	[IN:GET_WEATHER What is it like in [SL:LOCATION West Bromwich ] ? ]
weather	Will it be sunny all day today?	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE sunny ] [SL:DATE_TIME all day today ] ? ]
weather	do you know the weather for lima on saturday night	[IN:GET_WEATHER do you know the weather for [SL:LOCATION lima ] [SL:DATE_TIME on saturday night ] ]
weather	is there a chance of thunder?	[IN:GET_WEATHER is there a chance of [SL:WEATHER_ATTRIBUTE thunder ] ? ]
weather	I need the weather forecast for the long weekend.	[IN:GET_WEATHER I need the weather forecast [SL:DATE_TIME for the long weekend ] . ]
weather	how many miles will it be out of the way	[IN:UNSUPPORTED_WEATHER how many miles will it be [SL:LOCATION out ] of the way ]
weather	is it going to be cold tonight?	[IN:GET_WEATHER is it going to be [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME tonight ] ? ]
weather	It is sunny?	[IN:GET_WEATHER It is [SL:WEATHER_ATTRIBUTE sunny ] ? ]
weather	Is it going to be around 79 in degree f here today	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 79 ] in degree [SL:WEATHER_TEMPERATURE_UNIT f ] [SL:LOCATION here ] [SL:DATE_TIME today ] ]
weather	is there a tornado watch for dublin	[IN:GET_WEATHER is there a [SL:WEATHER_ATTRIBUTE tornado ] watch for [SL:LOCATION dublin ] ]
weather	Will it rain this afternoon?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this afternoon ] ? ]
weather	Tell me the weather at 5pm	[IN:GET_WEATHER Tell me the weather [SL:DATE_TIME at 5 pm ] ]
weather	how hot will it be today	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE hot ] will it be [SL:DATE_TIME today ] ]
weather	Tell me what the weather is doing in New South Wales?	[IN:GET_WEATHER Tell me what the weather is doing in [SL:LOCATION New South Wales ] ? ]
weather	What is the temperature like in Lisbon right now?	[IN:GET_WEATHER What is the temperature like in [SL:LOCATION Lisbon ] right now ? ]
weather	Can I see the temperture in Celsius please	[IN:GET_WEATHER Can I see the temperture in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] please ]
weather	What is the weather forecast for Canada?	[IN:GET_WEATHER What is the weather forecast for [SL:LOCATION Canada ] ? ]
weather	Show me weather in Madrid ?	[IN:GET_WEATHER Show me weather in [SL:LOCATION Madrid ] ? ]
weather	Should I carry my raincoat today?	[IN:GET_WEATHER Should I carry my [SL:WEATHER_ATTRIBUTE raincoat ] [SL:DATE_TIME today ] ? ]
weather	what will the weather be like on friday?	[IN:GET_WEATHER what will the weather be like [SL:DATE_TIME on friday ] ? ]
weather	What is the forecast for this week?	[IN:GET_WEATHER What is the forecast [SL:DATE_TIME for this week ] ? ]
weather	What is the weather going to be like in Central Europe?	[IN:GET_WEATHER What is the weather going to be like in [SL:LOCATION Central Europe ] ? ]
weather	WHAT IS THE RECORD HIGH FOR TODAY?	[IN:GET_WEATHER WHAT IS THE RECORD HIGH [SL:DATE_TIME FOR TODAY ] ? ]
weather	Should I take an umbrella tonight?	[IN:GET_WEATHER Should I take an [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME tonight ] ? ]
weather	Do I need an umbrella?	[IN:GET_WEATHER Do I need an [SL:WEATHER_ATTRIBUTE umbrella ] ? ]
weather	I'd like to know the weather in Florida, please.	[IN:GET_WEATHER I'd like to know the weather in [SL:LOCATION Florida ] , please . ]
weather	what does the weather look ike for next monday	[IN:GET_WEATHER what does the weather look ike [SL:DATE_TIME for next monday ] ]
weather	Should I bring a umbrella tomorrow?	[IN:GET_WEATHER Should I bring a [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME tomorrow ] ? ]
weather	Show hourly forecast for tomorrow.	[IN:GET_WEATHER Show [SL:DATE_TIME hourly ] forecast [SL:DATE_TIME for tomorrow ] . ]
weather	What are the chances of rain for this week?	[IN:GET_WEATHER What are the chances of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME for this week ] ? ]
weather	What will the weather travel conditions be like to work today.	[IN:GET_WEATHER What will the weather travel conditions be like to [SL:LOCATION work ] [SL:DATE_TIME today ] . ]
weather	Tell me about the weather in Scotland	[IN:GET_WEATHER Tell me about the weather in [SL:LOCATION Scotland ] ]
weather	Are there any weather advisories for today?	[IN:GET_WEATHER Are there any weather advisories [SL:DATE_TIME for today ] ? ]
weather	Can I go for a walk tomorrow morning?	[IN:UNSUPPORTED_WEATHER Can I go for a walk tomorrow morning ? ]
weather	Temperature outside next week celcius	[IN:GET_WEATHER Temperature outside [SL:DATE_TIME next week ] [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	Will it be raining on Sunday afternoon at 3pm?	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE raining ] [SL:DATE_TIME on Sunday afternoon at 3 pm ] ? ]
weather	how long is this sunshine with us	[IN:GET_WEATHER how long is this [SL:WEATHER_ATTRIBUTE sunshine ] with us ]
weather	what is the forecast today	[IN:GET_WEATHER what is the forecast [SL:DATE_TIME today ] ]
weather	Do I need a rain jacket for my kids today?	[IN:GET_WEATHER Do I need a [SL:WEATHER_ATTRIBUTE rain jacket ] for my kids [SL:DATE_TIME today ] ? ]
weather	what is the weather in grand haven at 3pm tomorrow?	[IN:GET_WEATHER what is the weather in [SL:LOCATION grand haven ] [SL:DATE_TIME at 3 pm tomorrow ] ? ]
weather	Is it advisable to wear a thick jacket for this evening?	[IN:GET_WEATHER Is it advisable to wear a [SL:WEATHER_ATTRIBUTE thick jacket ] [SL:DATE_TIME for this evening ] ? ]
weather	What is the temperature downtown right now	[IN:GET_WEATHER What is the temperature [SL:LOCATION downtown ] right now ]
weather	Is there a wind warning today?	[IN:GET_WEATHER Is there a wind warning [SL:DATE_TIME today ] ? ]
weather	Is it going to be cold today?	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME today ] ? ]
weather	What's the low temperature tonight in Detroit	[IN:GET_WEATHER What 's the low temperature [SL:DATE_TIME tonight ] in [SL:LOCATION Detroit ] ]
weather	Will it be below 38 in Celcius tomorrow morning	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 38 ] in [SL:WEATHER_TEMPERATURE_UNIT Celcius ] [SL:DATE_TIME tomorrow morning ] ]
weather	Weather in Seattle	[IN:GET_WEATHER Weather in [SL:LOCATION Seattle ] ]
weather	How hot is it for the highs today	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it for the highs [SL:DATE_TIME today ] ]
weather	When is it supposed to rain next?	[IN:GET_WEATHER When is it supposed to [SL:WEATHER_ATTRIBUTE rain ] next ? ]
weather	What time is sunrise tomorrow	[IN:GET_SUNRISE What time is sunrise [SL:DATE_TIME tomorrow ] ]
weather	how much rainfall can we expect this week	[IN:GET_WEATHER how much [SL:WEATHER_ATTRIBUTE rainfall ] can we expect [SL:DATE_TIME this week ] ]
weather	Give me the weather for this Friday	[IN:GET_WEATHER Give me the weather [SL:DATE_TIME for this Friday ] ]
weather	Give me the weather report for Hermanus for the upcoming Whale festival	[IN:UNSUPPORTED_WEATHER Give me the weather report for Hermanus for the upcoming Whale festival ]
weather	Italy weather 5pm	[IN:GET_WEATHER [SL:LOCATION Italy ] weather [SL:DATE_TIME 5 pm ] ]
weather	Is it raining on thursday?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] [SL:DATE_TIME on thursday ] ? ]
weather	Could you tell me the weather for New york.	[IN:GET_WEATHER Could you tell me the weather for [SL:LOCATION New york ] . ]
weather	Will it be hot today?	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME today ] ? ]
weather	What time will it be over 100	[IN:UNSUPPORTED_WEATHER What time will it be over 100 ]
weather	What's the chance of rain today?	[IN:GET_WEATHER What 's the chance of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ? ]
weather	weather in Ashville	[IN:GET_WEATHER weather in [SL:LOCATION Ashville ] ]
weather	Is rain in the forecast for Philly tomorrow?	[IN:GET_WEATHER Is [SL:WEATHER_ATTRIBUTE rain ] in the forecast for [SL:LOCATION Philly ] [SL:DATE_TIME tomorrow ] ? ]
weather	Are there any chances of rain next week?	[IN:GET_WEATHER Are there any chances of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME next week ] ? ]
weather	Should I wear snow boots today?	[IN:GET_WEATHER Should I wear [SL:WEATHER_ATTRIBUTE snow boots ] [SL:DATE_TIME today ] ? ]
weather	Will a short sleeve shirt be enough for tonight?	[IN:GET_WEATHER Will a [SL:WEATHER_ATTRIBUTE short sleeve shirt ] be enough [SL:DATE_TIME for tonight ] ? ]
weather	What's the weather forecast for 9pm?	[IN:GET_WEATHER What 's the weather forecast [SL:DATE_TIME for 9 pm ] ? ]
weather	Will it rain today?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ? ]
weather	When will it rain this week?	[IN:GET_WEATHER When will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this week ] ? ]
weather	Will it rain tonight?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tonight ] ? ]
weather	Please tell me the forecast for North Scotland this weekend	[IN:GET_WEATHER Please tell me the forecast for [SL:LOCATION North Scotland ] [SL:DATE_TIME this weekend ] ]
weather	Can you tell me what is the weather is like in Budapest?	[IN:GET_WEATHER Can you tell me what is the weather is like in [SL:LOCATION Budapest ] ? ]
weather	What's the weather on Friday?	[IN:GET_WEATHER What 's the weather [SL:DATE_TIME on Friday ] ? ]
weather	what is the forecast for denver tomorrow?	[IN:GET_WEATHER what is the forecast for [SL:LOCATION denver ] [SL:DATE_TIME tomorrow ] ? ]
weather	I want the forecast for Sydney tomorrow	[IN:GET_WEATHER I want the forecast for [SL:LOCATION Sydney ] [SL:DATE_TIME tomorrow ] ]
weather	Is rain forecast?	[IN:GET_WEATHER Is [SL:WEATHER_ATTRIBUTE rain ] forecast ? ]
weather	How cold is it in Alaska	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it in [SL:LOCATION Alaska ] ]
weather	What's the weather like in North Melbourne?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION North Melbourne ] ? ]
weather	how hot will it be today	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE hot ] will it be [SL:DATE_TIME today ] ]
weather	will it hit Florida	[IN:GET_WEATHER will it hit [SL:LOCATION Florida ] ]
weather	Should I pack a sweater tomorrow?	[IN:GET_WEATHER Should I pack a [SL:WEATHER_ATTRIBUTE sweater ] [SL:DATE_TIME tomorrow ] ? ]
weather	Is there any new snow at Ski Apache?	[IN:GET_WEATHER Is there any new [SL:WEATHER_ATTRIBUTE snow ] at [SL:LOCATION Ski Apache ] ? ]
weather	is it going to be windy today	[IN:GET_WEATHER is it going to be [SL:WEATHER_ATTRIBUTE windy ] [SL:DATE_TIME today ] ]
weather	What's the weather like in NYC?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION NYC ] ? ]
weather	give me the forecast for today	[IN:GET_WEATHER give me the forecast [SL:DATE_TIME for today ] ]
weather	Give me an idea of Perth's weather	[IN:GET_WEATHER Give me an idea of [SL:LOCATION Perth ] 's weather ]
weather	What is the forecast like for Wrexham tomorrow at 9am?	[IN:GET_WEATHER What is the forecast like for [SL:LOCATION Wrexham ] [SL:DATE_TIME tomorrow at 9 am ] ? ]
weather	what will the temperature be at noon?	[IN:GET_WEATHER what will the temperature be [SL:DATE_TIME at noon ] ? ]
weather	Will it be around 50 in degrees Fahrenheit boston next week	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 50 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] [SL:LOCATION boston ] [SL:DATE_TIME next week ] ]
weather	Tell me the forecast for the morning of July 14th	[IN:GET_WEATHER Tell me the forecast [SL:DATE_TIME for the morning of July 14th ] ]
weather	Is it raining in Las Vegas?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] in [SL:LOCATION Las Vegas ] ? ]
weather	Is it humid?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE humid ] ? ]
weather	how long is it raining	[IN:GET_WEATHER how long is it [SL:WEATHER_ATTRIBUTE raining ] ]
weather	Fiji weather thanks.	[IN:GET_WEATHER [SL:LOCATION Fiji ] weather thanks . ]
weather	What's will the weather be like on Tuesday?	[IN:GET_WEATHER What 's will the weather be like [SL:DATE_TIME on Tuesday ] ? ]
weather	Will it be hot on the weekend of June 29th?	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME on the weekend of June 29th ] ? ]
weather	Is it going to be below 23 Celsius madrid today	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 23 ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:LOCATION madrid ] [SL:DATE_TIME today ] ]
weather	Will pants be too hot for today	[IN:GET_WEATHER Will [SL:WEATHER_ATTRIBUTE pants ] be too [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME for today ] ]
weather	Temperature here tomorrow fahrenheit	[IN:GET_WEATHER Temperature [SL:LOCATION here ] [SL:DATE_TIME tomorrow ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	Is it cloudy today?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cloudy ] [SL:DATE_TIME today ] ? ]
weather	Weather forecast for New South Wales please.	[IN:GET_WEATHER Weather forecast for [SL:LOCATION New South Wales ] please . ]
weather	May 20 weather forecast please	[IN:GET_WEATHER [SL:DATE_TIME May 20 ] weather forecast please ]
weather	What is tomorrow's forecast	[IN:GET_WEATHER What is [SL:DATE_TIME tomorrow ] 's forecast ]
weather	Need the weather forecast for 6pm	[IN:GET_WEATHER Need the weather forecast for [SL:DATE_TIME 6 pm ] ]
weather	what is the dewpoint today	[IN:GET_WEATHER what is the [SL:WEATHER_ATTRIBUTE dewpoint ] [SL:DATE_TIME today ] ]
weather	Should I bring my umbrella to work today in Nashville	[IN:GET_WEATHER Should I bring my [SL:WEATHER_ATTRIBUTE umbrella ] to [SL:LOCATION work ] [SL:DATE_TIME today ] in [SL:LOCATION Nashville ] ]
weather	how sunny will it be today	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE sunny ] will it be [SL:DATE_TIME today ] ]
weather	will it rain today?	[IN:GET_WEATHER will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ? ]
weather	Was there an earthquake somewhere today	[IN:GET_WEATHER Was there an [SL:WEATHER_ATTRIBUTE earthquake ] somewhere [SL:DATE_TIME today ] ]
weather	Is it wet or dry outside?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE wet ] or [SL:WEATHER_ATTRIBUTE dry ] outside ? ]
weather	do i need a jacket today?	[IN:GET_WEATHER do i need a [SL:WEATHER_ATTRIBUTE jacket ] [SL:DATE_TIME today ] ? ]
weather	What time is sunset?	[IN:GET_SUNSET What time is sunset ? ]
weather	How is the weather in Chicago today	[IN:GET_WEATHER How is the weather in [SL:LOCATION Chicago ] [SL:DATE_TIME today ] ]
weather	Do I need a hat today?	[IN:GET_WEATHER Do I need a [SL:WEATHER_ATTRIBUTE hat ] [SL:DATE_TIME today ] ? ]
weather	What's it like out at 11:00 A.M.?	[IN:GET_WEATHER What 's it like out [SL:DATE_TIME at 11 : 00 A.M . ] ? ]
weather	Any rain for today?	[IN:GET_WEATHER Any [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME for today ] ? ]
weather	what is the high for today	[IN:GET_WEATHER what is the high [SL:DATE_TIME for today ] ]
weather	Do I need a jacket tomorrow	[IN:GET_WEATHER Do I need a [SL:WEATHER_ATTRIBUTE jacket ] [SL:DATE_TIME tomorrow ] ]
weather	When is it going to rain?	[IN:GET_WEATHER When is it going to [SL:WEATHER_ATTRIBUTE rain ] ? ]
weather	will i need to turn on the air conditioner tomorrow	[IN:GET_WEATHER will i need to turn on the [SL:WEATHER_ATTRIBUTE air conditioner ] [SL:DATE_TIME tomorrow ] ]
weather	How cold is it in Miami?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it in [SL:LOCATION Miami ] ? ]
weather	let me know the weather in jhapa, nepal.	[IN:GET_WEATHER let me know the weather in [SL:LOCATION jhapa , nepal ] . ]
weather	Is it cold enough for a jacket?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cold ] enough for a [SL:WEATHER_ATTRIBUTE jacket ] ? ]
weather	Is it cold today?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME today ] ? ]
weather	Do I need to bring my umbrella with me tomorrow?	[IN:GET_WEATHER Do I need to bring my [SL:WEATHER_ATTRIBUTE umbrella ] with me [SL:DATE_TIME tomorrow ] ? ]
weather	Current temperature in Shakopee Minnesota	[IN:GET_WEATHER Current temperature in [SL:LOCATION Shakopee Minnesota ] ]
