domain	utterance	seqlogical
reminder	Remind Isaiah and wife to leave at 6 ,alert them 30 mins before.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Isaiah ] and [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION wife ] ] ] to [SL:TODO [IN:GET_TODO [SL:TODO leave ] [SL:DATE_TIME at 6 ] ] ] , alert them [SL:DATE_TIME 30 mins before ] . ]
reminder	Change my reminder from pick up milk to pick up sour cream.	[IN:UPDATE_REMINDER_TODO Change [SL:PERSON_REMINDED my ] reminder from [SL:TODO pick up milk ] to [SL:TODO_NEW pick up sour cream ] . ]
reminder	Delete the reminder for brunch with grandma on Thursday.	[IN:DELETE_REMINDER Delete the reminder for [SL:TODO [IN:GET_TODO [SL:TODO brunch ] with [SL:ATTENDEE grandma ] ] ] [SL:DATE_TIME on Thursday ] . ]
reminder	remind me to hang out with taylor	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO hang out ] with [SL:ATTENDEE taylor ] ] ] ]
reminder	When is my reminder to meet with Joseph	[IN:GET_REMINDER_DATE_TIME When is [SL:PERSON_REMINDED my ] reminder to [SL:TODO [IN:GET_TODO [SL:TODO meet ] with [SL:ATTENDEE Joseph ] ] ] ]
reminder	Please delete all remaining reminders setup for today only.	[IN:DELETE_REMINDER Please delete [SL:AMOUNT all ] remaining reminders setup [SL:DATE_TIME for today ] only . ]
reminder	To Change the reminder about the bus tour from 25 people arriving 246 people arriving	[IN:UPDATE_REMINDER_TODO To Change the reminder about [SL:TODO the bus tour ] from [SL:TODO 25 people arriving ] [SL:TODO_NEW 246 people arriving ] ]
reminder	show me next week reminders	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] [SL:DATE_TIME next week ] reminders ]
reminder	Get all my weekend reminders with Paul.	[IN:GET_REMINDER Get [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] [SL:DATE_TIME weekend ] reminders [SL:TODO [IN:GET_TODO with [SL:ATTENDEE Paul ] ] ] . ]
reminder	Change the reminder for my sister's wedding from 5 to 6.	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder for [SL:PERSON_REMINDED my ] [SL:TODO sister 's wedding ] [SL:DATE_TIME from 5 ] [SL:DATE_TIME_NEW to 6 ] . ]
reminder	Delete all my reminders about the party for Sunday	[IN:DELETE_REMINDER Delete [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders about [SL:TODO the party ] [SL:DATE_TIME for Sunday ] ]
reminder	remind me about all medical appointments this month	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] about [SL:AMOUNT all ] [SL:TODO medical appointments ] [SL:DATE_TIME this month ] ]
reminder	Change the reminder to send my brother a Congratulations card from the 25th to the 30th.	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder to [SL:TODO send my brother a Congratulations card ] [SL:DATE_TIME from the 25th ] [SL:DATE_TIME_NEW to the 30th ] . ]
reminder	Remind me to make cupcakes for tomorrow's meeting	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO make cupcakes ] [SL:DATE_TIME for tomorrow ] 's [SL:TODO meeting ] ] ] ]
reminder	change my monthly reminder to pay bills from the 10th of the month to the 5th	[IN:UPDATE_REMINDER_DATE_TIME change [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] reminder to [SL:TODO pay bills ] [SL:DATE_TIME from the 10th of the month ] [SL:DATE_TIME_NEW to the 5th ] ]
reminder	cancel all my reminders from Jean.	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders from [SL:TODO Jean ] . ]
reminder	set up a weekly reminder to complete my invoicing every day	[IN:CREATE_REMINDER set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder to [SL:TODO [IN:GET_TODO [SL:TODO complete my invoicing ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] ] ] ] ] ]
reminder	Remind me to go get dinner with Tom on saturday	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO go get dinner ] with [SL:ATTENDEE Tom ] ] ] [SL:DATE_TIME on saturday ] ]
reminder	what days are listed in my reminders for the gym	[IN:GET_REMINDER_DATE_TIME what days are listed in [SL:PERSON_REMINDED my ] reminders for [SL:TODO the gym ] ]
reminder	Can you tell me what my reminders are for Tuesday evening?	[IN:GET_REMINDER Can you [SL:METHOD_RETRIEVAL_REMINDER tell ] me what [SL:PERSON_REMINDED my ] reminders are [SL:DATE_TIME for Tuesday evening ] ? ]
reminder	show me all birthday reminders	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] [SL:AMOUNT all ] [SL:TODO birthday ] reminders ]
reminder	I need to cook dinner early tomorrow. Can you remind me at 4 pm?	[IN:CREATE_REMINDER I need to [SL:TODO [IN:GET_TODO [SL:TODO cook dinner early ] [SL:DATE_TIME tomorrow ] ] ] . Can you remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME at 4 pm ] ? ]
reminder	Set up a weekly reminder to take my blood pressure on Sunday evenings.	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder to [SL:TODO [IN:GET_TODO [SL:TODO take my blood pressure ] [SL:DATE_TIME on Sunday evenings ] ] ] . ]
reminder	remind me to add dinner plans with Rachael for tomorrow	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO add dinner plans ] with [SL:ATTENDEE Rachael ] ] ] [SL:DATE_TIME for tomorrow ] ]
reminder	Hi Bot! Can you please show me the reminders I set for next Saturday?	[IN:GET_REMINDER Hi Bot ! Can you please [SL:METHOD_RETRIEVAL_REMINDER show ] me the reminders [SL:PERSON_REMINDED I ] set [SL:DATE_TIME for next Saturday ] ? ]
reminder	i'm too tired, change my workout reminder to tomorrow	[IN:UPDATE_REMINDER_DATE_TIME i'm too tired , change [SL:PERSON_REMINDED my ] [SL:TODO workout ] reminder [SL:DATE_TIME_NEW to tomorrow ] ]
reminder	Change reminder to meet with Mayor from Monday to Tuesday	[IN:UPDATE_REMINDER_DATE_TIME Change reminder to [SL:TODO meet ] with [SL:ATTENDEE Mayor ] [SL:DATE_TIME from Monday ] [SL:DATE_TIME_NEW to Tuesday ] ]
reminder	remind my son to buy a birthday card for his grandmother	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION son ] ] ] to [SL:TODO buy a birthday card for his grandmother ] ]
reminder	Can you remind my husband to go shopping?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] to [SL:TODO go shopping ] ? ]
reminder	change 9am meeting reminder to 10 am	[IN:UPDATE_REMINDER_DATE_TIME change [SL:DATE_TIME 9 am ] [SL:TODO meeting ] reminder [SL:DATE_TIME_NEW to 10 am ] ]
reminder	Update the ski group reminder to specify we're meeting at the old location	[IN:UPDATE_REMINDER_TODO Update the [SL:PERSON_REMINDED ski ] group reminder to specify [SL:TODO_NEW we're meeting at the old location ] ]
reminder	remind me to meet with Toni at 10AM tomorrow	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO meet ] with [SL:ATTENDEE Toni ] ] ] [SL:DATE_TIME at 10 AM tomorrow ] ]
reminder	change my monthly reminder for the cats tick treatment to the 15th	[IN:UPDATE_REMINDER_DATE_TIME change [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] reminder for [SL:TODO the cats tick treatment ] [SL:DATE_TIME_NEW to the 15th ] ]
reminder	Update reminder event for Josh's birthday part to next Tuesday.	[IN:UPDATE_REMINDER_DATE_TIME Update reminder event for [SL:TODO Josh 's birthday part ] [SL:DATE_TIME_NEW to next Tuesday ] . ]
reminder	Create a reminder for my son to pick up his toys off the living room floor tonight at 7:15pm.	[IN:CREATE_REMINDER Create a reminder for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION son ] ] ] to [SL:TODO pick up his toys off the living room floor ] [SL:DATE_TIME tonight at 7 : 15 pm ] . ]
reminder	Change reminder on Saturday visit to 11am	[IN:UPDATE_REMINDER_DATE_TIME Change reminder [SL:DATE_TIME on Saturday ] [SL:TODO visit ] [SL:DATE_TIME_NEW to 11 am ] ]
reminder	Delete dinner reminder with Gracie.	[IN:DELETE_REMINDER Delete [SL:TODO [IN:GET_TODO [SL:TODO dinner ] reminder with [SL:ATTENDEE Gracie ] ] ] . ]
reminder	Add to my doctor's appointment reminder my brother	[IN:UPDATE_REMINDER Add to [SL:PERSON_REMINDED my ] [SL:TODO doctor 's appointment ] reminder [SL:PERSON_REMINDED_ADDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION brother ] ] ] ]
reminder	Where is my next reminder taking place	[IN:GET_REMINDER_LOCATION Where is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder taking place ]
reminder	Show me the reminder of when my shop cabinets are going to be delivered.	[IN:GET_REMINDER_DATE_TIME [SL:METHOD_RETRIEVAL_REMINDER Show ] me the reminder of when [SL:PERSON_REMINDED my ] [SL:TODO shop cabinets are going to be delivered ] . ]
reminder	Can you create a reminder for this Sunday at noon for lunch with Jean?	[IN:CREATE_REMINDER Can you create a reminder [SL:DATE_TIME for this Sunday at noon ] for [SL:TODO [IN:GET_TODO [SL:TODO lunch ] with [SL:ATTENDEE Jean ] ] ] ? ]
reminder	Please list all cleaning lady remindrs	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER list ] [SL:AMOUNT all ] [SL:TODO cleaning lady ] remindrs ]
reminder	Where is my weekend reminder with Kris?	[IN:GET_REMINDER_LOCATION Where is [SL:PERSON_REMINDED my ] [SL:DATE_TIME weekend ] reminder [SL:TODO [IN:GET_TODO with [SL:ATTENDEE Kris ] ] ] ? ]
reminder	remind me to send email to office clerks about inventory next monday	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send email to [SL:RECIPIENT office clerks ] about [SL:CONTENT_EXACT inventory ] ] ] [SL:DATE_TIME next monday ] ]
reminder	Display all reminders for my boss's friendship party on January 6th.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Display ] [SL:AMOUNT all ] reminders for [SL:TODO my boss 's friendship party ] [SL:DATE_TIME on January 6th ] . ]
reminder	cancel all weekend reminders yay	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] [SL:DATE_TIME weekend ] reminders yay ]
reminder	Please change my reminder for dry cleaning pick to Friday	[IN:UPDATE_REMINDER_DATE_TIME Please change [SL:PERSON_REMINDED my ] reminder for [SL:TODO dry cleaning pick ] [SL:DATE_TIME_NEW to Friday ] ]
reminder	when is the movie reminder	[IN:GET_REMINDER_DATE_TIME when is the [SL:TODO movie ] reminder ]
reminder	Show all reminders that include Belinda.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:AMOUNT all ] reminders that include [SL:TODO Belinda ] . ]
reminder	Can you delete all my reminders for this weekend?	[IN:DELETE_REMINDER Can you delete [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for this weekend ] ? ]
reminder	Show me my reminders for my new classes in September	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] me [SL:PERSON_REMINDED my ] reminders for [SL:TODO my new classes ] [SL:DATE_TIME in September ] ]
reminder	Delete the reminder for our beach trip on Saturday	[IN:DELETE_REMINDER Delete the reminder for [SL:TODO [IN:GET_TODO [SL:ATTENDEE our ] [SL:TODO beach trip ] ] ] [SL:DATE_TIME on Saturday ] ]
reminder	Move Papa birthday reminder to tomorrow.	[IN:UPDATE_REMINDER_DATE_TIME Move [SL:TODO Papa birthday ] reminder [SL:DATE_TIME_NEW to tomorrow ] . ]
reminder	Delete my last reminder.	[IN:DELETE_REMINDER Delete [SL:PERSON_REMINDED my ] [SL:ORDINAL last ] reminder . ]
reminder	delete all reminder to clean nancy's tank	[IN:DELETE_REMINDER delete [SL:AMOUNT all ] reminder to [SL:TODO clean nancy 's tank ] ]
reminder	move the party reminder on saturday to 3pm	[IN:UPDATE_REMINDER_DATE_TIME move the [SL:TODO party ] reminder [SL:DATE_TIME on saturday ] [SL:DATE_TIME_NEW to 3 pm ] ]
reminder	cancel all my reminders for today.	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for today ] . ]
reminder	cancel reminder to email john tonight	[IN:DELETE_REMINDER cancel reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT john ] ] ] [SL:DATE_TIME tonight ] ]
reminder	I'm not in the mood to drink change my bar date reminder from tonight to tomorrow.	[IN:UPDATE_REMINDER_DATE_TIME I'm not in the mood to drink change [SL:PERSON_REMINDED my ] [SL:TODO bar date ] reminder [SL:DATE_TIME from tonight ] [SL:DATE_TIME_NEW to tomorrow ] . ]
reminder	Change the toothbrushing reminder to every night at 9pm.	[IN:UPDATE_REMINDER Change the [SL:TODO toothbrushing ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every night ] [SL:DATE_TIME at 9 pm ] ] ] . ]
reminder	Change my eye appointment reminder from Monday to next wednesday.	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:PERSON_REMINDED my ] [SL:TODO eye appointment ] reminder [SL:DATE_TIME from Monday ] [SL:DATE_TIME_NEW to next wednesday ] . ]
reminder	Show me my reminders for today.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] me [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for today ] . ]
reminder	Please show me all reminders about birthdays	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] [SL:AMOUNT all ] reminders about [SL:TODO birthdays ] ]
reminder	What time is the reminder for my doctors appointment in Oct	[IN:GET_REMINDER_DATE_TIME What time is the reminder for [SL:PERSON_REMINDED my ] [SL:TODO doctors appointment ] [SL:DATE_TIME in Oct ] ]
reminder	Any reminder dealing with Mallory needs to be cancelled.	[IN:DELETE_REMINDER Any reminder dealing [SL:TODO [IN:GET_TODO with [SL:ATTENDEE Mallory ] ] ] needs to be cancelled . ]
reminder	For the bus tour dinner on Friday night Change my reminder to order the food from Monday to the previous Friday night	[IN:UPDATE_REMINDER_DATE_TIME For the bus tour dinner on Friday night Change [SL:PERSON_REMINDED my ] reminder to [SL:TODO order the food ] [SL:DATE_TIME from Monday ] [SL:DATE_TIME_NEW to the previous Friday night ] ]
reminder	Make my reminder about turning on the oven an hour earlier.	[IN:UPDATE_REMINDER_DATE_TIME Make [SL:PERSON_REMINDED my ] reminder about [SL:TODO turning on the oven ] [SL:DATE_TIME_NEW an hour earlier ] . ]
reminder	Change reminder to buy chocolate milk to include regular milk	[IN:UPDATE_REMINDER_TODO Change reminder to [SL:TODO buy chocolate milk ] to [SL:TODO_NEW include regular milk ] ]
reminder	can you remind my dad to send a gift to his mother	[IN:CREATE_REMINDER can you remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] to [SL:TODO send a gift to his mother ] ]
reminder	Let me see next week's reminders.	[IN:GET_REMINDER Let [SL:PERSON_REMINDED me ] [SL:METHOD_RETRIEVAL_REMINDER see ] [SL:DATE_TIME next week ] 's reminders . ]
reminder	Read the reminders for this weekend	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Read ] the reminders [SL:DATE_TIME for this weekend ] ]
reminder	Edit my reminder to pay the cell phone bill from Thursday to Friday.	[IN:UPDATE_REMINDER_DATE_TIME Edit [SL:PERSON_REMINDED my ] reminder to [SL:TODO pay the cell phone bill ] [SL:DATE_TIME from Thursday ] [SL:DATE_TIME_NEW to Friday ] . ]
reminder	Will you remove the reminder to get together with Susan this summer.	[IN:DELETE_REMINDER Will you remove the reminder to [SL:TODO [IN:GET_TODO [SL:TODO get together ] with [SL:ATTENDEE Susan ] ] ] [SL:DATE_TIME this summer ] . ]
reminder	Remind me to text Maddie at 3 PM on Wednesday about picking up the cake.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Maddie ] ] ] [SL:DATE_TIME at 3 PM on Wednesday ] [SL:TODO about picking up the cake ] ] ] . ]
reminder	Remind my son to check the postbox when he goes running tomorrow morning.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION son ] ] ] to [SL:TODO check the postbox when he goes running ] [SL:DATE_TIME tomorrow morning ] . ]
reminder	I need to set a reminder for lunch on Wednesday with Jimmy at noon; alert me an hour before.	[IN:CREATE_REMINDER I need to set a reminder for [SL:TODO [IN:GET_TODO [SL:TODO lunch ] [SL:DATE_TIME on Wednesday ] with [SL:ATTENDEE Jimmy ] [SL:DATE_TIME at noon ] ] ] ; alert [SL:PERSON_REMINDED me ] [SL:DATE_TIME an hour before ] . ]
reminder	change this reminder to tomorrow at the same time	[IN:UPDATE_REMINDER_DATE_TIME change this reminder [SL:DATE_TIME_NEW to tomorrow at the same time ] ]
reminder	When was my last reminder?	[IN:GET_REMINDER_DATE_TIME When was [SL:PERSON_REMINDED my ] [SL:ORDINAL last ] reminder ? ]
reminder	Delete all reminders for the rest of the week.	[IN:DELETE_REMINDER Delete [SL:AMOUNT all ] reminders [SL:DATE_TIME for the rest of the week ] . ]
reminder	Set reminder to get groceries 15 minutes before movie date with Bob.	[IN:CREATE_REMINDER Set reminder to [SL:TODO [IN:GET_TODO [SL:TODO get groceries ] [SL:DATE_TIME 15 minutes before ] [SL:TODO movie date ] with [SL:ATTENDEE Bob ] ] ] . ]
reminder	update reminder for fish market grand opening from 5-10 pm	[IN:UPDATE_REMINDER update reminder for [SL:TODO fish market grand opening ] [SL:DATE_TIME from 5 - 10 pm ] ]
reminder	Change my quilt club reminder to  monthly	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:TODO quilt club ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY monthly ] ] ] ]
reminder	change the alert time for all reminders from 15 minutes before to 12 hours before	[IN:UPDATE_REMINDER_DATE_TIME change the alert time for [SL:AMOUNT all ] reminders [SL:DATE_TIME from 15 minutes before ] [SL:DATE_TIME_NEW to 12 hours before ] ]
reminder	How many reminders are set?	[IN:GET_REMINDER_AMOUNT How many reminders are set ? ]
reminder	change the return books reminder from 11am to 3pm	[IN:UPDATE_REMINDER_DATE_TIME change the [SL:TODO return books ] reminder [SL:DATE_TIME from 11 am ] [SL:DATE_TIME_NEW to 3 pm ] ]
reminder	Cancel reminder for lunch tomorrow with Betty	[IN:DELETE_REMINDER Cancel reminder for [SL:TODO [IN:GET_TODO [SL:TODO lunch ] [SL:DATE_TIME tomorrow ] with [SL:ATTENDEE Betty ] ] ] ]
reminder	remind me of jacks vet appt on tuesday instead of monday	[IN:UPDATE_REMINDER_DATE_TIME remind [SL:PERSON_REMINDED me ] of [SL:TODO jacks vet appt ] [SL:DATE_TIME_NEW on tuesday ] instead [SL:DATE_TIME of monday ] ]
reminder	remind me to move party to next saturday instead of sunday	[IN:UPDATE_REMINDER_DATE_TIME remind [SL:PERSON_REMINDED me ] to move [SL:TODO party ] [SL:DATE_TIME_NEW to next saturday ] instead [SL:DATE_TIME of sunday ] ]
reminder	I'd like to know all of the reminders I have set for the third of September.	[IN:GET_REMINDER I'd like to know [SL:AMOUNT all ] of the reminders [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for the third of September ] . ]
reminder	Please move my appointment reminder for today to 4:00.	[IN:UPDATE_REMINDER_DATE_TIME Please move [SL:PERSON_REMINDED my ] [SL:TODO appointment ] reminder [SL:DATE_TIME for today ] [SL:DATE_TIME_NEW to 4 : 00 ] . ]
reminder	How many reminders do I have coming up for meetings?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have coming up for [SL:TODO meetings ] ? ]
reminder	change my reminder to go grocery shopping from tonight to tomorrow night	[IN:UPDATE_REMINDER_DATE_TIME change [SL:PERSON_REMINDED my ] reminder to [SL:TODO go grocery shopping ] [SL:DATE_TIME from tonight ] [SL:DATE_TIME_NEW to tomorrow night ] ]
