domain	utterance	semantic_parse
timer	Add another 5 minutes to my timer	[IN:ADD_TIME_TIMER Add another [SL:DATE_TIME 5 minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	Start timer	[IN:CREATE_TIMER Start [SL:METHOD_TIMER timer ] ]
timer	How many timers do I have?	[IN:GET_TIMER How many [SL:METHOD_TIMER timers ] do I have ? ]
timer	Please set a timer for an hour from now	[IN:CREATE_TIMER Please set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for an hour ] from now ]
timer	resume hourly timer	[IN:RESUME_TIMER resume hourly [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 8 minutes	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 8 minutes ] ]
timer	Set timer for 1 hour	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 hour ] ]
timer	Cancel timer	[IN:DELETE_TIMER Cancel [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 30 minutes in 2 minutes	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes in 2 minutes ] ]
timer	Cancel timer.	[IN:DELETE_TIMER Cancel [SL:METHOD_TIMER timer ] . ]
timer	Stop timer.	[IN:PAUSE_TIMER Stop [SL:METHOD_TIMER timer ] . ]
timer	Add 15 more minutes to my timer	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 15 more minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	set timer to go off in 35 minutes from now	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] to go off [SL:DATE_TIME in 35 minutes ] from now ]
timer	Set a timer for 22 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 22 minutes ] . ]
timer	Resume the last timer	[IN:RESUME_TIMER Resume the [SL:ORDINAL last ] [SL:METHOD_TIMER timer ] ]
timer	I PUT THE FOOD IN THE OVEN, PLEASE SET A TIMER FOR 1 HOUR	[IN:CREATE_TIMER I PUT THE FOOD IN THE OVEN , PLEASE SET A [SL:METHOD_TIMER TIMER ] [SL:DATE_TIME FOR 1 HOUR ] ]
timer	When will the timer go off?	[IN:GET_TIMER When will the [SL:METHOD_TIMER timer ] go off ? ]
timer	Pause the timer.	[IN:PAUSE_TIMER Pause the [SL:METHOD_TIMER timer ] . ]
timer	Set a timer for 75 seconds	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 75 seconds ] ]
timer	Begin 25 minute timer in 1 hour and 15 minutes.	[IN:CREATE_TIMER Begin [SL:DATE_TIME 25 minute ] [SL:METHOD_TIMER timer ] [SL:DATE_TIME in 1 hour and 15 minutes ] . ]
timer	i need to set timer for 30 minutes	[IN:CREATE_TIMER i need to set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] ]
timer	timer is to run for 8 minutes	[IN:CREATE_TIMER [SL:METHOD_TIMER timer ] is to run [SL:DATE_TIME for 8 minutes ] ]
timer	how long was my timer on?	[IN:GET_TIMER how long was my [SL:METHOD_TIMER timer ] on ? ]
timer	how much time is left on the (laundry) timer	[IN:GET_TIMER how much time is left on the ( laundry ) [SL:METHOD_TIMER timer ] ]
timer	restart time	[IN:RESTART_TIMER restart [SL:METHOD_TIMER time ] ]
timer	Restart the timer.	[IN:RESTART_TIMER Restart the [SL:METHOD_TIMER timer ] . ]
timer	Resume timer	[IN:RESUME_TIMER Resume [SL:METHOD_TIMER timer ] ]
timer	extend the timer for another 5 mins.	[IN:ADD_TIME_TIMER extend the [SL:METHOD_TIMER timer ] for another [SL:DATE_TIME 5 mins ] . ]
timer	How much time do I have left?	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left ? ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	change the timer from 6 minutes to 3 minutes	[IN:UPDATE_TIMER change the [SL:METHOD_TIMER timer ] [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME from 6 minutes ] ] ] [SL:DATE_TIME to 3 minutes ] ]
timer	stop that timer	[IN:PAUSE_TIMER stop that [SL:METHOD_TIMER timer ] ]
timer	i need a 6 minute timer	[IN:CREATE_TIMER i need a [SL:DATE_TIME 6 minute ] [SL:METHOD_TIMER timer ] ]
timer	Set the timer for tomorrow at this time	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for tomorrow ] at this time ]
timer	Resume timer.	[IN:RESUME_TIMER Resume [SL:METHOD_TIMER timer ] . ]
timer	set timer for ten minutes.	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for ten minutes ] . ]
timer	start the timer	[IN:CREATE_TIMER start the [SL:METHOD_TIMER timer ] ]
timer	Let's have that timer go off at 10 pm	[IN:CREATE_TIMER Let 's have that [SL:METHOD_TIMER timer ] go off [SL:DATE_TIME at 10 pm ] ]
timer	How much time do I have left on my nap timer?	[IN:GET_TIMER How much time do I have left on my nap [SL:METHOD_TIMER timer ] ? ]
timer	stop the timer	[IN:PAUSE_TIMER stop the [SL:METHOD_TIMER timer ] ]
timer	set a 30 minute timer.	[IN:CREATE_TIMER set a [SL:DATE_TIME 30 minute ] [SL:METHOD_TIMER timer ] . ]
timer	How much time is left currently?	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left currently ? ]
timer	cancel alarm on timer	[IN:DELETE_TIMER cancel alarm on timer ]
timer	pause timer	[IN:PAUSE_TIMER pause [SL:METHOD_TIMER timer ] ]
timer	how much time is left on my timer	[IN:GET_TIMER how much time is left on my [SL:METHOD_TIMER timer ] ]
timer	Set timer for 30 mins	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 mins ] ]
timer	Set the timer for 30 minutes.	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] . ]
timer	restart the timer	[IN:RESTART_TIMER restart the [SL:METHOD_TIMER timer ] ]
timer	Delete all timers set.	[IN:DELETE_TIMER Delete [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] set . ]
timer	What's the status of my current timer?	[IN:GET_TIMER What 's the status of my current [SL:METHOD_TIMER timer ] ? ]
timer	resume timer	[IN:RESUME_TIMER resume [SL:METHOD_TIMER timer ] ]
timer	Set the timer for 10 minutes.	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 10 minutes ] . ]
timer	play my timer after 1 minute	[IN:CREATE_TIMER play my [SL:METHOD_TIMER timer ] [SL:DATE_TIME after 1 minute ] ]
timer	Cancel nap timer.	[IN:DELETE_TIMER Cancel nap [SL:METHOD_TIMER timer ] . ]
timer	set a timer	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] ]
timer	Turn my timer on.	[IN:CREATE_TIMER Turn my [SL:METHOD_TIMER timer ] on . ]
timer	Set timer for 40 minutes.	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 40 minutes ] . ]
timer	set timer for 3 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 3 minutes ] ]
timer	Restart current timer.	[IN:RESTART_TIMER Restart current [SL:METHOD_TIMER timer ] . ]
timer	Set a one hour timer.	[IN:CREATE_TIMER Set a [SL:DATE_TIME one hour ] [SL:METHOD_TIMER timer ] . ]
timer	how much time left on my run	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] left on my run ]
timer	how many more minutes before the timer runs out?	[IN:GET_TIMER how many more minutes before the [SL:METHOD_TIMER timer ] runs out ? ]
timer	set timer for 45 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 45 minutes ] ]
timer	timer, 2 minutes	[IN:CREATE_TIMER [SL:METHOD_TIMER timer ] , [SL:DATE_TIME 2 minutes ] ]
timer	Set timer for 13 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 13 minutes ] ]
timer	snooze timer	[IN:PAUSE_TIMER snooze [SL:METHOD_TIMER timer ] ]
timer	Set a time for two hours	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER time ] [SL:DATE_TIME for two hours ] ]
timer	set the timer for 25 minutes	[IN:CREATE_TIMER set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 25 minutes ] ]
timer	Can you stop the timer?	[IN:PAUSE_TIMER Can you stop the [SL:METHOD_TIMER timer ] ? ]
timer	Start the timer when it is 8 PM.	[IN:CREATE_TIMER Start the [SL:METHOD_TIMER timer ] when it is [SL:DATE_TIME 8 PM ] . ]
timer	What is the time on my timer	[IN:GET_TIMER What is the time on my [SL:METHOD_TIMER timer ] ]
timer	how much time do i have left to complete cooking timer	[IN:GET_TIMER how much time do i have left to complete cooking [SL:METHOD_TIMER timer ] ]
timer	how many minutes are left on the timer	[IN:GET_TIMER how many minutes are left on the [SL:METHOD_TIMER timer ] ]
timer	Stop this timer	[IN:PAUSE_TIMER Stop this [SL:METHOD_TIMER timer ] ]
timer	Clear and erase all timers	[IN:DELETE_TIMER Clear and erase [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] ]
timer	Set a timer for 15 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 15 minutes ] . ]
timer	Set timer for one hour	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for one hour ] ]
timer	RESET MY TIMER TO 12 MINUTES.	[IN:RESTART_TIMER RESET MY [SL:METHOD_TIMER TIMER ] [SL:DATE_TIME TO 12 MINUTES ] . ]
timer	pause my timer	[IN:PAUSE_TIMER pause my [SL:METHOD_TIMER timer ] ]
timer	set timer for 6:45 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 6 : 45 minutes ] ]
timer	Set timer for 10 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 10 minutes ] ]
timer	When did I set my timer to go off for my cupcakes?	[IN:GET_TIMER When did I set my [SL:METHOD_TIMER timer ] to go off for my cupcakes ? ]
timer	add a half hour to my timer	[IN:ADD_TIME_TIMER add a [SL:DATE_TIME half hour ] to my [SL:METHOD_TIMER timer ] ]
timer	Pause this timer	[IN:PAUSE_TIMER Pause this [SL:METHOD_TIMER timer ] ]
timer	Reset the timer to zero.	[IN:RESTART_TIMER Reset the [SL:METHOD_TIMER timer ] [SL:DATE_TIME to zero ] . ]
timer	Set timer for one hour for my lunch	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for one hour ] for my [SL:TIMER_NAME lunch ] ]
timer	How much time is left on the timer	[IN:GET_TIMER How much time is left on the [SL:METHOD_TIMER timer ] ]
timer	time my speed	[IN:CREATE_TIMER [SL:METHOD_TIMER time ] my [SL:TIMER_NAME speed ] ]
timer	Set a timer for 20 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] . ]
timer	Add timer for 30 minutes.	[IN:CREATE_TIMER Add [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] . ]
timer	Stop time	[IN:PAUSE_TIMER Stop [SL:METHOD_TIMER time ] ]
timer	I need to cancel my time	[IN:DELETE_TIMER I need to cancel my [SL:METHOD_TIMER time ] ]
timer	Turn off my timer please.	[IN:PAUSE_TIMER Turn off my [SL:METHOD_TIMER timer ] please . ]
timer	start timer	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] ]
timer	Cancel 8 minute timer	[IN:DELETE_TIMER Cancel [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME 8 minute ] ] ] [SL:METHOD_TIMER timer ] ]
timer	how long was my timer set up last time?	[IN:GET_TIMER how long was my [SL:METHOD_TIMER timer ] set up [SL:ORDINAL last ] time ? ]
timer	Set the new timer for 1 hour.	[IN:CREATE_TIMER Set the new [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 hour ] . ]
timer	Set a timer for 8 PM on Mondays for Bachelorette showings	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 8 PM on Mondays ] for Bachelorette showings ]
timer	resuming timer please	[IN:RESUME_TIMER resuming [SL:METHOD_TIMER timer ] please ]
timer	Start a new timer that's an hour long.	[IN:CREATE_TIMER Start a new [SL:METHOD_TIMER timer ] that 's an [SL:DATE_TIME hour long ] . ]
timer	set a timer for 20 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] ]
timer	Is there less than a minute left on my timer?	[IN:GET_TIMER Is there less than a minute left on my [SL:METHOD_TIMER timer ] ? ]
timer	reuse the last timer	[IN:RESUME_TIMER reuse the [SL:ORDINAL last ] [SL:METHOD_TIMER timer ] ]
timer	stop the timer for exercising	[IN:PAUSE_TIMER stop the [SL:METHOD_TIMER timer ] for exercising ]
timer	Time remaining	[IN:GET_TIMER [SL:METHOD_TIMER Time ] remaining ]
timer	Decrease timer by 12 minutes	[IN:SUBTRACT_TIME_TIMER Decrease [SL:METHOD_TIMER timer ] [SL:DATE_TIME by 12 minutes ] ]
timer	I need a timer for 15 minutes while I lift weights.	[IN:CREATE_TIMER I need a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 15 minutes ] while I lift weights . ]
timer	Delete 5am timer	[IN:DELETE_TIMER Delete [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME 5 am ] ] ] [SL:METHOD_TIMER timer ] ]
timer	set a timer for 10 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 10 minutes ] ]
timer	Add 30 minutes to current timer	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 30 minutes ] to current [SL:METHOD_TIMER timer ] ]
timer	Begin my gym timer now	[IN:CREATE_TIMER Begin my [SL:TIMER_NAME gym ] [SL:METHOD_TIMER timer ] now ]
timer	delete last timer set	[IN:DELETE_TIMER delete [SL:ORDINAL last ] [SL:METHOD_TIMER timer ] set ]
timer	Pause my timer	[IN:PAUSE_TIMER Pause my [SL:METHOD_TIMER timer ] ]
timer	turn timer off	[IN:PAUSE_TIMER turn [SL:METHOD_TIMER timer ] off ]
timer	how much time is left on the oven timer	[IN:GET_TIMER how much time is left on the oven [SL:METHOD_TIMER timer ] ]
timer	reset timer for 15 minutes	[IN:RESTART_TIMER reset [SL:METHOD_TIMER timer ] [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME for 15 minutes ] ] ] ]
timer	start timer for 40 hours 22 minutes	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 40 hours 22 minutes ] ]
timer	pause my timer	[IN:PAUSE_TIMER pause my [SL:METHOD_TIMER timer ] ]
timer	Resume my work timer in 10 minutes.	[IN:RESUME_TIMER Resume my work [SL:METHOD_TIMER timer ] [SL:DATE_TIME in 10 minutes ] . ]
timer	stop timer	[IN:PAUSE_TIMER stop [SL:METHOD_TIMER timer ] ]
timer	How many timers are set?	[IN:GET_TIMER How many [SL:METHOD_TIMER timers ] are set ? ]
timer	tell me current timers	[IN:GET_TIMER tell me current [SL:METHOD_TIMER timers ] ]
timer	Delete timer	[IN:DELETE_TIMER Delete [SL:METHOD_TIMER timer ] ]
timer	Reduce the time on my timer by 15 seconds.	[IN:SUBTRACT_TIME_TIMER Reduce the time on my [SL:METHOD_TIMER timer ] [SL:DATE_TIME by 15 seconds ] . ]
timer	hold the timer	[IN:PAUSE_TIMER hold the [SL:METHOD_TIMER timer ] ]
timer	add 10 minutes to my existing timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 10 minutes ] to my existing [SL:METHOD_TIMER timer ] ]
timer	add 30 mins to my timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 30 mins ] to my [SL:METHOD_TIMER timer ] ]
timer	When is the timer done?	[IN:GET_TIMER When is the [SL:METHOD_TIMER timer ] done ? ]
timer	Timer time left	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] time left ]
timer	Pause current timer.	[IN:PAUSE_TIMER Pause current [SL:METHOD_TIMER timer ] . ]
timer	set a timer for 2 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 2 minutes ] ]
timer	Cancel the dough timer.	[IN:DELETE_TIMER Cancel the dough [SL:METHOD_TIMER timer ] . ]
timer	Please set a timer for 15 minutes starting now.	[IN:CREATE_TIMER Please set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 15 minutes ] starting [SL:DATE_TIME now ] . ]
timer	Stop the timer.	[IN:PAUSE_TIMER Stop the [SL:METHOD_TIMER timer ] . ]
timer	Set time for 6:15 AM please.	[IN:CREATE_TIMER Set [SL:METHOD_TIMER time ] [SL:DATE_TIME for 6 : 15 AM ] please . ]
timer	is there any time left on the timer	[IN:GET_TIMER is there any time left on the [SL:METHOD_TIMER timer ] ]
timer	Please start the timer again for me.	[IN:RESUME_TIMER Please start the [SL:METHOD_TIMER timer ] again for me . ]
timer	Add 30 minutes to my timer for the gym	[IN:CREATE_TIMER Add [SL:DATE_TIME 30 minutes ] to my [SL:METHOD_TIMER timer ] for the gym ]
timer	set it for an hour and a half	[IN:CREATE_TIMER set it [SL:DATE_TIME for an hour and a half ] ]
timer	Set my timer for 30 minutes.	[IN:CREATE_TIMER Set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] . ]
timer	pause timer	[IN:PAUSE_TIMER pause [SL:METHOD_TIMER timer ] ]
timer	please set a timer for two minutes and thirty seconds	[IN:CREATE_TIMER please set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for two minutes and thirty seconds ] ]
timer	Reset the dinner timer.	[IN:RESTART_TIMER Reset the dinner [SL:METHOD_TIMER timer ] . ]
timer	Set a time to count up.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER time ] to count up . ]
timer	turn off timer	[IN:PAUSE_TIMER turn off [SL:METHOD_TIMER timer ] ]
timer	restart my timer	[IN:RESTART_TIMER restart my [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 30 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] . ]
timer	What time did my timer go off this morning?	[IN:GET_TIMER What time did my [SL:METHOD_TIMER timer ] go off [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME this morning ] ] ] ? ]
timer	Is the timer done yet?	[IN:GET_TIMER Is the [SL:METHOD_TIMER timer ] done yet ? ]
timer	How much time is left?	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ? ]
timer	Stop the timer now and set it back in two hours	[IN:PAUSE_TIMER Stop the [SL:METHOD_TIMER timer ] now and set it back in two hours ]
timer	Pause the timer.	[IN:PAUSE_TIMER Pause the [SL:METHOD_TIMER timer ] . ]
timer	How much time is left on the timer right now?	[IN:GET_TIMER How much time is left on the [SL:METHOD_TIMER timer ] right now ? ]
timer	Decrease time to 20 minutes	[IN:CREATE_TIMER Decrease [SL:METHOD_TIMER time ] [SL:DATE_TIME to 20 minutes ] ]
timer	Set a timer for tooth brushing	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] for [SL:TIMER_NAME tooth brushing ] ]
timer	How many minutes are left on my timer	[IN:GET_TIMER How many minutes are left on my [SL:METHOD_TIMER timer ] ]
timer	start a timer	[IN:CREATE_TIMER start a [SL:METHOD_TIMER timer ] ]
timer	add 30 minutes	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 30 minutes ] ]
timer	set a timer	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] ]
timer	resume timer	[IN:RESUME_TIMER resume [SL:METHOD_TIMER timer ] ]
timer	Delete my old timer.	[IN:DELETE_TIMER Delete my old [SL:METHOD_TIMER timer ] . ]
timer	PLEASE CANCEL ALL TIMERS	[IN:DELETE_TIMER PLEASE CANCEL [SL:AMOUNT ALL ] [SL:METHOD_TIMER TIMERS ] ]
timer	time my run	[IN:CREATE_TIMER [SL:METHOD_TIMER time ] my [SL:TIMER_NAME run ] ]
timer	pause my timer please	[IN:PAUSE_TIMER pause my [SL:METHOD_TIMER timer ] please ]
timer	How much time is left on my cooking timer?	[IN:GET_TIMER How much time is left on my cooking [SL:METHOD_TIMER timer ] ? ]
timer	how much time is left on the timer	[IN:GET_TIMER how much time is left on the [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 10 minutes	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 10 minutes ] ]
timer	how many more minutes on the timer?	[IN:GET_TIMER how many more minutes on the [SL:METHOD_TIMER timer ] ? ]
timer	Set up a timer for 5 minutes	[IN:CREATE_TIMER Set up a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 5 minutes ] ]
timer	how long until the timer will beep?	[IN:GET_TIMER how long until the [SL:METHOD_TIMER timer ] will beep ? ]
timer	How much time left on timer?	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] left on [SL:METHOD_TIMER timer ] ? ]
timer	Set a timer for 20 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] . ]
timer	Set a timer for 20 minutes from now	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] from now ]
timer	Turn on timer	[IN:CREATE_TIMER Turn on [SL:METHOD_TIMER timer ] ]
timer	Pause timer	[IN:PAUSE_TIMER Pause [SL:METHOD_TIMER timer ] ]
timer	Change existing timer to 15 minutes	[IN:UPDATE_TIMER Change existing [SL:METHOD_TIMER timer ] [SL:DATE_TIME to 15 minutes ] ]
timer	set time for 30 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER time ] [SL:DATE_TIME for 30 minutes ] ]
timer	set timer for 20 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] ]
timer	Pause the current timer	[IN:PAUSE_TIMER Pause the current [SL:METHOD_TIMER timer ] ]
timer	set a timer	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] ]
timer	I would like to know how much time is left on my timer	[IN:GET_TIMER I would like to know how much time is left on my [SL:METHOD_TIMER timer ] ]
timer	cancel timer	[IN:DELETE_TIMER cancel [SL:METHOD_TIMER timer ] ]
timer	What time is my timer set for?	[IN:GET_TIMER What time is my [SL:METHOD_TIMER timer ] set for ? ]
timer	set timer for 45 minutes from 5pm	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 45 minutes from 5 pm ] ]
timer	How much time do I have left on the timer?	[IN:GET_TIMER How much time do I have left on the [SL:METHOD_TIMER timer ] ? ]
timer	Restart the timer	[IN:RESTART_TIMER Restart the [SL:METHOD_TIMER timer ] ]
timer	Take 30 seconds off my timer	[IN:SUBTRACT_TIME_TIMER Take [SL:DATE_TIME 30 seconds ] off my [SL:METHOD_TIMER timer ] ]
timer	Set timer for 4 minutes.	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 4 minutes ] . ]
timer	How many more minutes are left on the microwave timer?	[IN:GET_TIMER How many more minutes are left on the microwave [SL:METHOD_TIMER timer ] ? ]
timer	Set the timer for ten minutes.	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for ten minutes ] . ]
timer	Pause this timer and set a new one for 6 minutes.	[IN:PAUSE_TIMER Pause this [SL:METHOD_TIMER timer ] and set a new one for 6 minutes . ]
timer	set 175 minute timer	[IN:CREATE_TIMER set [SL:DATE_TIME 175 minute ] [SL:METHOD_TIMER timer ] ]
timer	how many minutes are left on my timer	[IN:GET_TIMER how many minutes are left on my [SL:METHOD_TIMER timer ] ]
